address;district;area;bedrooms;garage;type;rent;total;cep;Zona
Avenida Doutor Altino Arantes;Vila Clementino;148;2;1;Apartamento;3000;4591;04042-000;Sul
Rua dos Caciques A;Vila da Saúde;124;3;4;Casa;5150;5686;04145-000;Sul
Rua Correia de Lemos;Chácara Inglesa;108;3;2;Apartamento;6700;8967;04140-000;Sul
Avenida Iraí;Indianópolis;30;1;0;Studio e kitnet;3850;4483;04029-200;Sul
Rua Inhambú;Vila Uberabinha;205;4;3;Apartamento;6500;10580;04501-001;Sul
Rua Texas;Brooklin;120;3;2;Casa;5000;5083;04601-090;Sul
Rua Demóstenes;Campo Belo;160;3;3;Apartamento;6000;9168;04614-010;Sul
Rua Getúlio Soares da Rocha;Jardim das Acácias;66;2;1;Apartamento;5050;5999;04704-050;Sul
Avenida Odila;Planalto Paulista;70;2;1;Apartamento;2600;3165;04058-050;Sul
Rua Barão de Campos Gerais;Real Parque;424;3;4;Apartamento;11000;21320;04533-085;Sul
Rua José Muniz dos Santos;Cidade Monções;75;2;1;Apartamento;3500;4715;04571-190;Sul
Rua Professor Arnaldo João Semeraro;Jardim Santa Emília;63;3;1;Apartamento;1700;2144;04183-000;Sul
Rua do Boqueirão;Saúde;400;3;4;Casa;9100;9668;04293-970;Sul
Rua dos Ituanos;Ipiranga;340;5;3;Casa;7500;8582;04203-030;Sul
Rua Oliveira Alves;Ipiranga;125;3;2;Apartamento;7000;8070;04210-060;Sul
Rua Percílio Neto;Vila Gumercindo;111;3;2;Apartamento;15000;16290;04131-080;Sul
Rua Artur Sabóia;Paraíso;230;3;2;Casa;5500;6062;04104-060;Sul
Rua Gaspar Lourenço;Vila Mariana;49;2;1;Apartamento;2600;3585;04107-001;Sul
Rua Leopoldo Couto de Magalhães Júnior;Itaim Bibi;42;1;1;Apartamento;3500;4591;04506-000;Sul
Avenida Miguel Yunes;Usina Piratininga;48;2;1;Apartamento;1800;2169;04444-000;Sul
Avenida Miguel Yunes;Usina Piratininga;70;2;2;Apartamento;2700;3406;04444-000;Sul
Avenida Gregório Bezerra;Jardim Primavera (zona Sul);75;2;1;Apartamento;2400;3193;04812-200;Sul
Rua Manuel Cueva;Jardim Satelite;133;2;2;Casa;3100;3324;04815-320;Sul
Avenida Miguel Yunes;Usina Piratininga;42;2;0;Apartamento;1550;1863;04444-000;Sul
Rua Hafiz;Jardim Palmares (zona Sul);250;3;2;Casa;4600;5016;04457-030;Sul
Rua Jaime Rodrigues;Jardim Sabara;30;1;0;Studio e kitnet;1150;1165;04446-230;Sul
Rua Canuto Borelli;Vila Castelo;60;2;1;Apartamento;2950;3588;04438-070;Sul
Rua Gregório Ferreira;Pedreira;50;1;1;Casa;1100;1227;04459-020;Sul
Avenida João Paulo da Silva;Vila da Paz;40;2;0;Apartamento;2000;2577;04777-020;Sul
Rua Antônio Covello;Jabaquara;130;3;2;Apartamento;3800;6072;04383-070;Sul
Rua Manuel Figueiredo Landim;Jardim Campo Grande;133;2;2;Apartamento;6000;7654;04693-130;Sul
Rua Curiá;Jardim Sabara;58;2;1;Apartamento;3500;4145;04446-180;Sul
Rua Pedro Machado de Mello;Interlagos;140;3;2;Casa;2978;3105;04815-100;Sul
Rua Djalma Pessolato;Interlagos;56;2;1;Apartamento;2800;3653;04815-120;Sul
Rua Arlindo Alberto;Jardim Palmares (zona Sul);40;2;0;Casa;1350;1373;04457-130;Sul
Avenida João Paulo da Silva;Vila da Paz;54;2;0;Apartamento;1700;2238;04777-020;Sul
Rua Paulo Izzo;Jardim Alzira;160;4;3;Casa;4800;5004;04655-090;Sul
Praça Almirante Pena Botto;Jardim Satelite;50;2;1;Apartamento;1500;1958;04816-100;Sul
Rua Curiá;Jardim Sabara;60;2;1;Apartamento;1600;2076;04446-180;Sul
Rua Borba Gato;Santo Amaro;102;4;2;Apartamento;4300;5602;04747-030;Sul
Rua Professora Haidée Silva Martins;Jardim Campo Grande;325;4;2;Casa;8000;8340;04693-030;Sul
Rua Francisco Credentino;Jardim Satelite;200;1;4;Casa;2500;2716;04815-040;Sul
Rua Geraldo de Mendonça Mello;Vila Isa;102;3;2;Apartamento;3980;5167;04689-165;Sul
Rua Promotor Gabriel Nettuzzi Perez;Santo Amaro;120;3;1;Apartamento;3000;4491;04743-020;Sul
Rua Lauzane;Capela do Socorro;180;3;1;Casa;2800;2919;04782-010;Sul
Travessa Ferdinando Vaders;Vila Campo Grande;140;3;2;Casa;3200;3335;04455-305;Sul
Rua João Rafael Jafet;Interlagos;106;2;1;Casa;2600;2710;04815-210;Sul
Rua Sócrates;Campo Grande;92;2;1;Apartamento;6000;7081;04671-071;Sul
Rua Elias Antônio Zogbi;Santo Amaro;85;3;1;Apartamento;5500;6680;04746-115;Sul
Rua Lauzane;Capela do Socorro;48;2;1;Apartamento;1500;2158;04782-010;Sul
Rua Céu Tropical;Jabaquara;200;3;2;Casa;4800;4880;04382-120;Sul
Rua Francisco Barbosa Lima;Jardim Ernestina;230;3;2;Casa;3300;3536;04677-060;Sul
Rua Diogo de Oliveira Neves;Terceira Divisão de Interlagos;250;3;1;Casa;1850;2058;04823-350;Sul
Rua Francisco Pais;Jardim Ipanema (zona Sul);290;3;4;Casa;9380;9869;04784-080;Sul
Rua Herbert Frazer;Interlagos;55;2;1;Apartamento;2200;2773;04815-260;Sul
Avenida Miguel Yunes;Usina Piratininga;75;3;2;Apartamento;3300;3902;04444-000;Sul
Rua Ângelo Sangirardi;Jardim Palmares (zona Sul);112;3;1;Casa;2950;3075;04457-070;Sul
Avenida Senador Teotônio Vilela;Cidade Dutra;44;1;0;Apartamento;1100;1482;04792-000;Sul
Rua Luísa Bocchiglieri Ximenes;Jardim Santa Cruz (campo Grande);270;4;2;Casa;8270;8871;04456-175;Sul
Rua Manuel Cueva;Jardim Satelite;30;1;0;Casa;1070;1115;04815-320;Sul
Rua Joana Avancini Prado;Jardim Lallo;46;2;0;Apartamento;1450;1626;04812-210;Sul
Avenida Miguel Yunes;Usina Piratininga;44;2;1;Apartamento;2238;2700;04444-000;Sul
Rua Séttimo Giannini;Jardim Lallo;30;1;1;Studio e kitnet;1100;1142;04812-250;Sul
Rua Oscár Fernandes;Vila California;96;3;2;Casa;2830;2950;04775-090;Sul
Rua Álvaro Afonso;Vila Gea;200;2;1;Casa;2900;3198;04691-030;Sul
Avenida Interlagos;Interlagos;70;3;1;Apartamento;1700;2766;04660-000;Sul
Rua João da Rocha;Jardim Consorcio;196;3;2;Casa;3300;3652;04437-010;Sul
Rua Arapés;Jardim Sabara;150;3;2;Casa;3500;3776;04446-130;Sul
Rua Luís Carlos Paraná;Jardim Cidalia;65;2;0;Apartamento;2400;2431;04652-170;Sul
Rua David Eid;Vila do Castelo;81;3;2;Apartamento;2400;3190;04438-000;Sul
Avenida Miguel Yunes;Usina Piratininga;72;3;2;Apartamento;3000;3847;04444-000;Sul
Rua Andaquara;Vila Anhanguera;147;3;2;Casa;4990;5253;04673-110;Sul
Rua João Ferreira de Abreu;Vila Arriete;50;2;1;Apartamento;1500;2058;04445-140;Sul
Rua Artur Tescaro;Santo Amaro;110;2;1;Casa;2700;2814;04662-070;Sul
Rua Pereira Barreto;Santo Amaro;108;3;2;Apartamento;5500;7547;04744-010;Sul
Avenida Rubens Montanaro de Borba;Jardim Regis;150;3;3;Casa;3639;3794;04811-120;Sul
Rua Juari;Jardim Sabará;110;3;1;Casa;3300;3515;04446-160;Sul
Avenida do Rio Bonito;Veleiros;67;2;1;Apartamento;1478;2183;04768-000;Sul
Rua Olavo Bilac;Vila Sofia;78;2;1;Apartamento;2500;3491;04671-050;Sul
Rua Sócrates;Vila Sofia;90;1;2;Apartamento;4750;6717;04671-071;Sul
Rua Galeno de Castro;Jurubatuba;90;1;0;Casa;1721;1997;04696-040;Sul
Rua Joana Avancini Prado;Jardim Lallo;130;3;3;Casa;2600;2710;04812-210;Sul
Avenida João Paulo da Silva;Vila da Paz;45;2;0;Apartamento;2000;2647;04777-020;Sul
Rua Nova Fátima;Jardim Jua;140;3;1;Casa;8750;9142;04688-040;Sul
Avenida Sílvio Sciumbata;Interlagos;350;4;3;Casa;10000;11680;04789-010;Sul
Rua Pereira Barreto;Santo Amaro;66;2;1;Apartamento;5000;6066;04744-010;Sul
Avenida Sargento Geraldo Sant’ana;Jardim Taquaral;30;2;1;Apartamento;2200;3001;04674-225;Sul
Rua Manuel Figueiredo Landim;Jardim Campo Grande;163;3;3;Apartamento;7000;9282;04693-130;Sul
Rua Irineu Correia da Silva;Jardim Satelite;161;3;2;Casa;3100;3317;04815-290;Sul
Avenida Nossa Senhora do Sabará;Vila Emir;49;2;1;Apartamento;1460;2079;04447-020;Sul
Rua Pacaraima;Cidade Dutra;80;2;2;Casa;2910;3034;04805-290;Sul
Rua Luís Schmidt Júnior;Interlagos;550;4;5;Casa;15000;16960;04789-060;Sul
Rua Marfim;Jardim Santa Cruz (campo Grande);80;2;0;Casa;1450;1605;04456-130;Sul
Rua Alexandre Jorge da Cruz;Jardim Campo Grande;220;3;3;Casa;6755;7786;04693-140;Sul
Rua Alceu Antônio da Luz;Jardim Campo Grande;380;5;2;Casa em condomínio;8100;9652;04693-150;Sul
Rua Andaquara;Vila Anhangüera;229;3;2;Casa;12500;13120;04673-110;Sul
Passagem Breno Caldas;Vila Campo Grande;130;2;1;Casa;3000;3127;04447-025;Sul
Rua João da Rocha;Vila Constancia;150;3;2;Casa;4500;4916;04437-010;Sul
Rua Marfim;Jardim Santa Cruz (campo Grande);89;3;2;Apartamento;4000;5048;04456-130;Sul
Rua Claudino José Branco;Jardim Maraba;20;1;0;Studio e kitnet;630;654;04775-163;Sul
Rua Antônio do Campo;Pedreira;92;2;2;Casa;2640;2985;04459-000;Sul
Avenida Yervant Kissajikian;Vila Constança;68;2;1;Apartamento;2800;3307;04657-000;Sul
Rua Sócrates;Vila Sofia;147;5;3;Apartamento;4650;7634;04671-071;Sul
Rua José Rafaeli;Socorro;80;3;1;Apartamento;2125;2948;04763-280;Sul
Rua Agostinho Gualda Martin;Jardim Jua;185;3;2;Casa;5000;5421;04688-010;Sul
Rua Maria Pais de Barros;Vila Marari;130;2;2;Casa;2730;2924;04402-140;Sul
Av. Washington Luis, 1226;Jardim Marajoara;78;3;2;Apartamento;2660;4032;04662-002;Sul
Rua Inocêncio de Camargo;Pedreira;55;2;1;Apartamento;2500;2896;04459-010;Sul
Rua Joaquim Carlos Klein;Vila Santana;64;3;1;Apartamento;1657;2530;04679-270;Sul
Rua Professor Augusto Mondin;Jardim Santa Cruz (campo Grande);90;1;0;Casa;1200;1281;04456-080;Sul
Avenida Atlântica;Jardim Três Marias;160;4;1;Casa;3400;3656;04745-100;Sul
Avenida Leblon;Jardim dos Lagos;220;3;4;Casa;6780;7393;04771-050;Sul
Rua Antônio Covello;Jabaquara;175;3;2;Apartamento;8000;10480;04383-070;Sul
Rua Alessandro Manzoni;Vila Arriete;60;1;0;Apartamento;2000;2407;04445-050;Sul
Alameda Afonso Bocchiglieri;Vila Arriete;240;3;2;Casa;5500;5967;04445-130;Sul
Avenida Nossa Senhora do Sabará;Vila Emir;50;2;1;Apartamento;1539;2018;04447-020;Sul
Rua Baltazar Soares;Cidade Dutra;200;3;2;Casa;6350;6871;04805-350;Sul
Rua Conde Luiz Zunta;Jardim Santa Cruz (campo Grande);250;3;3;Casa;2700;2898;04456-100;Sul
Avenida Miguel Yunes;Usina Piratininga;62;2;1;Apartamento;2950;3549;04444-000;Sul
Rua Ferrúcio Dupré;Vila Friburgo;190;3;1;Casa;3200;3253;04776-180;Sul
Avenida Assaré;Campo Grande;250;3;6;Casa;5000;5083;04446-060;Sul
Rua Professor José Ferraz de Arruda Júnior;Interlagos;300;3;4;Casa;5000;5133;04792-050;Sul
Rua Padre Chico;Santo Amaro;180;4;4;Casa;7000;7158;04685-000;Sul
Avenida João Peixoto Viegas;Vila Constancia;74;3;2;Apartamento;2660;3829;04437-000;Sul
Rua Antônio Miranda;Jardim Ana Lúcia;70;2;0;Apartamento;1600;1672;04812-050;Sul
Rua Manuel Vaz;Jardim Consorcio;240;5;2;Casa;7000;7756;04437-050;Sul
Rua Cambuci do Vale;Cidade Dutra;189;4;2;Apartamento;8600;10580;04805-110;Sul
Avenida Feliciano Correia;Jardim Satelite;184;2;2;Casa;2800;3172;04815-240;Sul
Rua Realismo;Cidade Ademar;150;2;6;Casa;3287;3427;04652-080;Sul
Rua Constantino Sérgio;Jardim Palmares (zona Sul);80;2;0;Casa;1365;1438;04457-140;Sul
Avenida Cupecê;Jardim Prudência;55;2;1;Apartamento;1600;2426;04366-000;Sul
R. Justino Nigro;Interlagos;133;3;2;Casa;5000;5224;04815-030;Sul
Rua Ângelo Santi;Vila Friburgo;120;4;3;Casa;3385;3791;04776-170;Sul
Avenida Yervant Kissajikian;Americanópolis;90;2;0;Casa;2070;2105;04657-000;Sul
Avenida Francisco de Carvalho;Jardim Ipanema (zona Sul);80;3;1;Casa;6000;6880;04784-230;Sul
Avenida Francisco de Carvalho;Jardim Ipanema (zona Sul);280;4;4;Casa;8000;8732;04784-230;Sul
Igati;Vila Anhangüera;91;2;1;Casa;3700;3808;04673-040;Sul
Rua João Roschel Gottsfritz;Jardim Regis;56;2;1;Apartamento;1800;2109;04811-220;Sul
Rua Doutor Mário Ottobrini Costa;Chácara Meyer;505;5;4;Casa;12000;13550;04802-070;Sul
Avenida Engenheiro Eusébio Stevaux;Jurubatuba;137;4;3;Apartamento;9000;10390;04696-000;Sul
Rua Marfim;Jardim Santa Cruz (campo Grande);90;3;2;Casa em condomínio;3170;3534;04456-130;Sul
Avenida Sargento Geraldo Sant’ana;Jardim Taquaral;95;3;2;Apartamento;4900;6276;04674-225;Sul
Rua José Zeferino Peixoto;Jardim Luanda;100;3;2;Casa;5000;5312;04678-025;Sul
Avenida Engenheiro José Salles;Socorro;72;3;1;Apartamento;3416;4325;04776-100;Sul
Rua Rosária Musarra;Vila California(zona Sul);150;3;2;Casa;4500;4900;04775-150;Sul
Rua Dom José Antônio dos Reis;Jardim Bélgica;220;4;2;Casa;4500;5099;04672-030;Sul
Rua Zike Tuma;Jardim Ubirajara;50;1;0;Casa;935;975;04458-000;Sul
Rua Zike Tuma;Jardim Ubirajara;55;1;0;Casa;722;752;04458-000;Sul
Rua Leonardo de Fássio;Jardim Santa Helena;300;4;6;Casa;8000;9157;04785-020;Sul
Rua Cenerino Branco de Araújo;Vila Campo Grande;140;2;2;Casa;2800;3019;04455-060;Sul
Rua Manuel Vaz;Jardim Consórcio;90;2;1;Casa em condomínio;4250;4755;04437-050;Sul
Rua Antônio Fóster;Vila Socorro;20;1;0;Studio e kitnet;970;1308;04760-040;Sul
Rua Antônio Fóster;Vila Socorro;40;1;0;Studio e kitnet;1260;1608;04760-040;Sul
Rua José Maria de Abreu;Jardim Palmares (zona Sul);145;2;2;Casa;4500;4691;04457-080;Sul
Rua Vicentina Gomes;Vila Campo Grande;94;3;2;Apartamento;5700;7194;04696-270;Sul
Rua Leme do Prado;Santo Amaro;312;3;4;Apartamento;15000;21280;04747-100;Sul
Avenida Miguel Yunes;Usina Piratininga;74;2;2;Apartamento;3950;4612;04444-000;Sul
Rua Professor Guilherme Belfort Sabino;Campininha;239;3;2;Casa;3040;3578;04679-000;Sul
Rua Alto Santa Maria;Vila Marari;200;3;5;Casa;3888;4257;04402-180;Sul
Rua Alceu Antônio da Luz;Jardim Campo Grande;190;5;2;Casa;5000;5812;04693-150;Sul
Rua Itapuí;Vila Arriete;49;1;0;Studio e kitnet;992;1139;04445-040;Sul
Rua Sócrates;Vila Sofia;204;3;4;Apartamento;11000;15000;04671-071;Sul
Rua Antônio Gil - Cidade Ademar, São Paulo - Sp, Brasil;Jardim Marajoara;48;2;1;Apartamento;1560;2200;04653-000;Sul
Rua Savério Mercadante;Vila do Castelo;40;1;0;Casa;935;975;04438-150;Sul
Rua Edson Regis;Jardim Guarapiranga;331;4;3;Casa;6470;7191;04770-050;Sul
Rua das Paineiras;Jardim dos Lagos;147;3;2;Casa;3280;3542;04771-080;Sul
Rua Afonso Araújo Almeida;Vila Arriete;166;3;4;Casa;4836;5096;04445-020;Sul
Rua Santa Matilde;Conjunto Residencial Jardim Canaã;180;3;2;Casa;2700;3023;04382-160;Sul
Rua Joaquim Neves Monteiro;Jardim Ubirajara;118;3;2;Casa;2950;3075;04456-205;Sul
Rua Roger Chaffee;Interlagos;408;4;4;Casa;6780;8027;04788-110;Sul
Rua Professor Campos de Oliveira;Jardim Taquaral;266;4;4;Apartamento;11250;14300;04675-100;Sul
Rua Faustino Augusto César;Vila Marari;202;4;3;Casa;3825;4165;04402-120;Sul
Rua Paschoal Garófalo;Vila Califórnia(zona Sul);204;3;2;Casa;3155;3302;04775-180;Sul
Avenida Assaré;Jardim Sabará;129;3;4;Casa;4500;4695;04446-060;Sul
Rua da Matriz;Santo Amaro;92;2;0;Apartamento;1800;2417;04746-000;Sul
Alameda Santo Amaro;Santo Amaro;119;3;0;Apartamento;1920;2685;04750-010;Sul
Rua Maria Pais de Barros;Vila Marari;230;3;2;Casa;3200;3669;04402-140;Sul
Rua Maestro Eduardo de Guarnieri;Interlagos;215;2;2;Casa;8000;9424;04788-060;Sul
Avenida Nicolau Resende;Jardim Consórcio;188;3;2;Casa;3930;4284;04437-020;Sul
Rua Ernesto Biester;Jardim Cristal;125;3;2;Casa;2800;2919;04777-120;Sul
Rua Professor Augusto Mondin;Jardim Santa Cruz (campo Grande);90;2;1;Casa;1900;2021;04456-080;Sul
Rua Susana Rodrigues;Santo Amaro;62;2;0;Apartamento;1569;2096;04746-030;Sul
Rua Danaides;Vila Anhangüera;62;2;1;Apartamento;2500;3307;04673-180;Sul
Rua Galeno de Castro;Jurubatuba;36;1;0;Apartamento;2650;3068;04696-040;Sul
Rua José da Fonseca Nadaes;Jardim Sabará;30;1;1;Studio e kitnet;1040;1080;04446-125;Sul
Rua Horácio Alves da Costa;Jardim Nosso Lar;139;3;4;Casa;3500;3778;04401-000;Sul
Rua Carlos Luís da Silva;Interlagos;350;3;4;Casa;6616;7702;04792-030;Sul
Rua Edmundo Luís de Nóbrega Teixeira;Jardim da Campina;170;3;4;Casa;4940;5433;04677-030;Sul
Rua Santa Gregória;Cidade Dutra;226;3;2;Casa;5250;5472;04806-030;Sul
Rua Doutor Saulo de Castro Bicudo;Jardim Maria Rita;200;3;4;Casa;4000;4200;04816-060;Sul
Avenida Rio Bonito;Socorro;55;2;1;Apartamento;1955;3140;04768-000;Sul
Rua Iguatinga;Santo Amaro;18;1;0;Studio e kitnet;1300;1845;04744-040;Sul
Avenida Sargento Geraldo Sant'ana;Jardim Taquaral;126;2;2;Apartamento;6500;6585;04674-225;Sul
Avenida Interlagos;Interlagos;150;3;2;Casa;3280;3626;04660-000;Sul
Rua Ermelinda Meletti Teldeschi;Jardim Guarapiranga;400;4;4;Casa;5500;6564;04785-100;Sul
Rua Antônio do Campo;Pedreira;60;2;1;Apartamento;1942;2507;04459-000;Sul
Rua João Guilherme de Brito;Veleiros;65;3;0;Casa;2010;2259;04773-230;Sul
Avenida João Batista Di Vitoriano;Jardim Consórcio;190;4;2;Casa;4500;4708;04436-000;Sul
Rua Pacheco Melo;Vila do Castelo;45;1;0;Apartamento;974;1212;04438-160;Sul
Avenida Nossa Senhora do Sabará;Vila Emir;65;2;1;Apartamento;1730;2464;04447-020;Sul
Rua Gregório de Morais Rego;Jardim Consórcio;50;1;0;Casa;950;1040;04436-060;Sul
Rua Olívia Guedes Penteado;Socorro;60;1;0;Studio e kitnet;1270;1409;04764-001;Sul
Rua Horácio Alves da Costa;Jardim Nosso Lar;59;2;1;Apartamento;1350;2002;04401-000;Sul
Rua João de Seixas;Campo Grande;290;4;4;Casa;9000;9966;04693-160;Sul
Rua Otávio Rocha;Vila Campo Grande;200;3;1;Casa;4375;4681;04455-010;Sul
Rua Baxiúva;Jardim Novo Santo Amaro;200;4;2;Casa;3740;4365;04742-020;Sul
Rua José Fugulin;Jardim Santa Cruz (campo Grande);250;3;3;Casa;3104;3251;04455-390;Sul
Rua Ferrúcio Dupré;Vila Friburgo;21;1;1;Casa;940;1020;04776-180;Sul
Rua José de Rezende Costa Filho;Vila São Pedro;140;3;3;Casa;6400;6758;04676-060;Sul
Rua Miguel Ribeiro;Campo Grande;141;3;2;Casa;3500;3698;04436-020;Sul
Rua Canuto Borelli;Vila Castelo;38;1;1;Apartamento;2600;3519;04438-070;Sul
Rua Engenheiro Domício de L. Pacheco E Silva;Vila Campo Grande;172;3;4;Casa;3500;3841;04455-310;Sul
Rua Realismo;Jardim Cidália;30;1;0;Casa;765;922;04652-080;Sul
Rua José Martins Coelho;Vila Emir;200;3;2;Casa;4500;4691;04461-050;Sul
Alameda Santo Amaro;Santo Amaro;68;2;1;Apartamento;2000;2763;04750-010;Sul
Rua João Gomes Batista;Jardim Cidália;64;2;2;Casa;2300;2489;04652-160;Sul
Rua Virgil Grissom;Interlagos;350;4;6;Casa;8625;9758;04788-140;Sul
Rua Dário da Silva;Vila Sao Paulo;163;3;2;Casa;3290;3430;04651-140;Sul
Rua Arlindo Veiga dos Santos;Parque Residencial Julia;82;3;1;Apartamento;2900;3903;04671-300;Sul
Rua Sócrates;Vila Sofia;203;3;4;Apartamento;10000;14000;04671-071;Sul
Rua Justino Nigro;Interlagos;250;4;2;Casa;4500;4900;04815-030;Sul
Avenida Interlagos;Interlagos;110;4;2;Apartamento;2560;3997;04660-000;Sul
Rua João Ferreira de Abreu;Vila Arriete;180;3;2;Casa;5500;5750;04445-140;Sul
Avenida Padre José Maria;Santo Amaro;85;3;1;Apartamento;2910;3754;04753-060;Sul
Rua Duque Costa;Vila Sofia;98;3;2;Apartamento;5250;7159;04662-002;Sul
Rua Manuel Cueva;Jardim Satelite;28;1;0;Casa;950;990;04815-320;Sul
Rua Professor Authos Pagano;Alto da Boa Vista;250;3;2;Casa;5100;5537;04741-040;Sul
Rua Karl Czernick;Santo Amaro;275;4;3;Casa;5330;6024;04752-080;Sul
Rua Igati;Vila Anhangüera;91;2;2;Casa;4000;4220;04673-040;Sul
Avenida Engenheiro Eusébio Stevaux;Jurubatuba;136;4;2;Apartamento;5500;8248;04696-000;Sul
Rua Vicente Pereira de Assunção;Vila Constança;36;1;0;Apartamento;1100;1196;04658-000;Sul
Rua Teixeira de Abreu;Jardim Itapeva;230;4;2;Casa;10000;11030;04674-225;Sul
Rua Alessandro Manzoni;Campo Grande;300;3;2;Casa;3360;3545;04445-050;Sul
Rua Luciano Felício Biondo;Jardim Cristal;104;2;2;Casa;4500;4691;04777-140;Sul
Rua João Francisco de Moura;Vila Campo Grande;72;2;1;Apartamento;1810;2764;04455-170;Sul
Rua Doutor Ênio Monte Alegre;Vila Emir;57;1;1;Studio e kitnet;900;936;04461-030;Sul
Avenida Inácio Cunha Leme;Jardim Ipanema (zona Sul);378;6;3;Casa;11250;12350;04784-145;Sul
Rua Orlando Pinto Ribeiro;Vila Campo Grande;230;4;6;Casa;4500;5020;04455-000;Sul
Rua Capitão Fidélis;Santo Amaro;84;3;2;Apartamento;3880;4452;04744-070;Sul
Rua Guaiúba;Cidade Dutra;165;3;1;Casa;3215;3449;04810-110;Sul
Avenida Pascoal da Rocha Falcão;Jardim Santa Helena;420;4;2;Casa;9700;10950;04772-003;Sul
Rua Adília Mercado Madureira;Vila Marari;60;1;0;Casa;1722;1920;04401-070;Sul
Rua João Scatamacchia;Vila Campo Grande;342;5;4;Casa;8000;8990;04455-130;Sul
Rua José Varela;Bolsão do Interlagos;300;3;3;Casa;5000;5712;04788-020;Sul
Rua João Teizen Sobrinho;Jardim Santa Helena;310;4;4;Casa;10000;11390;04785-150;Sul
Rua Lourenço Nunes;Vila Marari;95;3;1;Casa;4400;4586;04401-150;Sul
Rua Itapuí;Vila Arriete;29;1;0;Studio e kitnet;830;950;04445-040;Sul
Rua Leningrado;Interlagos;290;5;4;Casa;10480;11390;04789-100;Sul
Rua Edson Regis;Jardim Guarapiranga;120;3;1;Casa;5000;5193;04770-050;Sul
Rua Aguaraiba;Vila Anhanguera;300;4;2;Casa;7500;7919;04673-050;Sul
Rua Darwin;Jardim Santo Amaro;190;3;4;Casa;5250;5972;04747-040;Sul
Avenida Sargento Geraldo Sant’ana;Jardim Taquaral;200;2;6;Casa;4128;4395;04674-225;Sul
Rua José Abel Galvão;Jardim Regis;273;5;4;Casa;5600;6102;04811-190;Sul
Avenida Yervant Kissajikian;Vila Constancia;55;2;1;Apartamento;1870;2591;04657-000;Sul
Rua João Gomes Batista;Jardim Cidália;300;3;2;Casa;4375;4561;04652-160;Sul
Avenida João Peixoto Viegas;Jardim Consórcio;141;3;3;Apartamento;6800;8900;04437-000;Sul
Rua João Gomes Batista;Jardim Cidália;70;3;0;Apartamento;2188;2497;04652-160;Sul
Rua Marcílio Dias;Socorro;66;2;1;Apartamento;6600;7454;04764-080;Sul
Alameda Afonso Bocchiglieri;Vila Arriete;300;3;3;Casa;5600;5902;04445-130;Sul
Rua Luiz Prieto Roque;Interlagos;174;3;3;Casa;7000;7306;04783-030;Sul
Rua João Maria da Silva;Jardim dos Prados;230;3;3;Casa;4900;5108;04679-160;Sul
Avenida Engenheiro Alberto de Zagottis;Jurubatuba;200;3;3;Apartamento;10000;12880;04696-010;Sul
Rua Bela Cintra;Consolação;136;3;1;Apartamento;5000;7083;04421-230;Sul
Rua Bela Cintra;Consolação;189;3;1;Apartamento;15000;19440;04421-230;Sul
Rua Bela Cintra;Consolação;113;3;2;Apartamento;5700;7063;04421-230;Sul
Rua Bela Cintra;Consolação;125;3;1;Apartamento;10000;12450;04421-230;Sul
Rua Bela Cintra;Consolação;111;3;1;Apartamento;11340;13570;04421-230;Sul
Rua Bela Cintra;Consolação;132;3;1;Apartamento;10960;13530;04421-230;Sul
Rua Bela Cintra;Consolação;222;3;2;Apartamento;15000;20920;04421-230;Sul
Rua Bela Cintra;Consolação;200;3;2;Apartamento;15000;21700;04421-230;Sul
Rua Bela Cintra;Consolação;110;2;1;Apartamento;4100;5608;04421-230;Sul
Rua Bela Cintra;Consolação;98;2;0;Apartamento;5000;6027;04421-230;Sul
Rua Bela Cintra;Consolação;174;3;1;Apartamento;3890;5405;04421-230;Sul
Rua Bela Cintra;Consolação;96;2;1;Apartamento;5000;6144;04421-230;Sul
Rua Bela Cintra;Consolação;40;1;0;Apartamento;3200;3898;04421-230;Sul
Rua Bela Cintra;Consolação;140;3;1;Apartamento;8000;10000;04421-230;Sul
Rua Bela Cintra;Consolação;220;3;2;Apartamento;15000;20630;04421-230;Sul
Rua Bela Cintra;Consolação;50;2;1;Apartamento;4500;5574;04421-230;Sul
Rua Bela Cintra;Consolação;91;3;2;Apartamento;3830;6350;04421-230;Sul
Rua Bela Cintra;Consolação;150;3;1;Apartamento;5000;7949;04421-230;Sul
